%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1438351936314244549,132560,1438351936314244549,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0141946105286,-0.03052101098,0.00954469107091,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0388884693384,-1.42493212223,9.45130634308,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936324306140,132561,1438351936324306140,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0143090793863,-0.0304870344698,0.00997151155025,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0489700995386,-1.41570997238,9.44618320465,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936336314595,132562,1438351936336314595,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0136261144653,-0.0302004776895,0.00936250761151,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0501205958426,-1.41148984432,9.44617366791,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936346327368,132563,1438351936346327368,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0148144774139,-0.0312277115881,0.00924893561751,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.053030602634,-1.4357868433,9.48552799225,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936356391410,132564,1438351936356391410,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0146589027718,-0.0309982765466,0.0096651064232,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0383145771921,-1.43386149406,9.47231769562,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936366632722,132565,1438351936366632722,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014165982604,-0.0303805749863,0.00927471369505,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0539644062519,-1.43404018879,9.48547172546,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936376593851,132566,1438351936376593851,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0143418768421,-0.0304800253361,0.00879172421992,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0402961857617,-1.42807364464,9.49411869049,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936386773095,132567,1438351936386773095,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0135764013976,-0.0295180119574,0.00890094786882,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0503430776298,-1.43348622322,9.47249794006,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936398850934,132568,1438351936398850934,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0138267036527,-0.0299383290112,0.00922316964716,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0577215254307,-1.45501494408,9.46260929108,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936409024189,132569,1438351936409024189,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0145216239616,-0.0307289808989,0.00840840209275,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0573387816548,-1.43967187405,9.45694065094,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936421044310,132570,1438351936421044310,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0149051779881,-0.0300296209753,0.00834306981415,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0273320730776,-1.43267142773,9.47386741638,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936431070009,132571,1438351936431070009,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0147055434063,-0.0295386146754,0.00966014992446,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0425630435348,-1.45372724533,9.49126625061,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936443067758,132572,1438351936443067758,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0147731155157,-0.0304461102933,0.00936143007129,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0600206665695,-1.43691253662,9.48256111145,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936453214782,132573,1438351936453214782,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0147815691307,-0.0302189737558,0.00883799977601,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0569864846766,-1.430778265,9.48470020294,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936465286688,132574,1438351936465286688,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014035471715,-0.0307087264955,0.00934289582074,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0384920202196,-1.41399741173,9.47421836853,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936475491089,132575,1438351936475491089,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0148699656129,-0.0307367164642,0.00916789006442,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0465313382447,-1.43931174278,9.45292758942,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936487511401,132576,1438351936487511401,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0141759645194,-0.0314583405852,0.0105829602107,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.054845996201,-1.43523478508,9.46034049988,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936497511465,132577,1438351936497511465,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137335285544,-0.0313106551766,0.00931445322931,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0514192208648,-1.41908216476,9.46207714081,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936509627198,132578,1438351936509627198,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0138721195981,-0.03025675565,0.00739421136677,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0565955303609,-1.41287374496,9.47494983673,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936519693665,132579,1438351936519693665,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0136380773038,-0.0312690325081,0.00872605293989,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.054566398263,-1.43474602699,9.49580669403,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936531717936,132580,1438351936531717936,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0141519298777,-0.0310966446996,0.00821131747216,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0488845854998,-1.41778182983,9.49080562592,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936541981169,132581,1438351936541981169,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137047003955,-0.0305546969175,0.00968241598457,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0481330156326,-1.42670845985,9.45997714996,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936553898880,132582,1438351936553898880,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0135754607618,-0.0308911409229,0.0100533235818,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0493137650192,-1.43301999569,9.45292568207,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936564137850,132583,1438351936564137850,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0126288253814,-0.0310937669128,0.00904146395624,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0497448816895,-1.43355333805,9.470952034,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936576230711,132584,1438351936576230711,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133376978338,-0.0312046892941,0.00943946093321,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0583984404802,-1.44879031181,9.50046062469,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936586210587,132585,1438351936586210587,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013652747497,-0.0312374792993,0.00944314710796,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0602097138762,-1.45085537434,9.50034141541,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936596232258,132586,1438351936596232258,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0140778068453,-0.0311270337552,0.00881241820753,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0646093860269,-1.4344792366,9.48178768158,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936608410130,132587,1438351936608410130,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0146267162636,-0.0303925834596,0.00876007042825,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0504995398223,-1.43765819073,9.45333576202,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936620355023,132588,1438351936620355023,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0150561323389,-0.030277043581,0.00874896533787,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0535222627223,-1.43625807762,9.48650836945,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936630525491,132589,1438351936630525491,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0144620621577,-0.030467633158,0.00900311861187,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0457603558898,-1.44605457783,9.50082111359,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936642508318,132590,1438351936642508318,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0142045235261,-0.0303814969957,0.00888921134174,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.035768520087,-1.42865407467,9.46486282349,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936652632032,132591,1438351936652632032,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0131587134674,-0.0312039554119,0.00986547581851,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0481687933207,-1.4213347435,9.46699619293,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936662702620,132592,1438351936662702620,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0134514011443,-0.0313004367054,0.00958258192986,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0508159510791,-1.41044127941,9.4898223877,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936674931418,132593,1438351936674931418,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0141302170232,-0.03106614016,0.00850203540176,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.056388605386,-1.42948806286,9.48369598389,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936686941376,132594,1438351936686941376,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0132868010551,-0.0312455836684,0.00911254808307,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0635972395539,-1.4198628664,9.48602104187,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936696986214,132595,1438351936696986214,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0132982321084,-0.0313165746629,0.00944321975112,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0526687651873,-1.42730295658,9.47607040405,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936708994959,132596,1438351936708994959,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0140533577651,-0.0313623026013,0.00867584999651,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0412100106478,-1.41379070282,9.45406341553,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936719354925,132597,1438351936719354925,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014215445146,-0.03101413697,0.00890401843935,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0457011684775,-1.42800378799,9.45927619934,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936731232943,132598,1438351936731232943,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0142811266705,-0.0304962918162,0.00937300268561,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0606723353267,-1.43902623653,9.46303462982,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936741392410,132599,1438351936741392410,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0141911683604,-0.0293675474823,0.00904537830502,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0566294156015,-1.43287289143,9.47290420532,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936753239156,132600,1438351936753239156,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0138982599601,-0.0305974818766,0.00861436128616,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.041655626148,-1.42340731621,9.47651767731,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936763436496,132601,1438351936763436496,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0134193487465,-0.0312686376274,0.00891434401274,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0350517518818,-1.41343104839,9.47974777222,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936775386170,132602,1438351936775386170,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0136580178514,-0.0311447586864,0.00912068039179,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.034437622875,-1.42997145653,9.45977973938,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936785805032,132603,1438351936785805032,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0139303253964,-0.0307178124785,0.00904384441674,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0383223295212,-1.43305838108,9.46987628937,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936797501545,132604,1438351936797501545,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0136387916282,-0.0313450284302,0.0092499377206,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0558306947351,-1.43653690815,9.46769332886,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936807777753,132605,1438351936807777753,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0136686936021,-0.0309591889381,0.00832729041576,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0589016899467,-1.44122719765,9.47950649261,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936819695723,132606,1438351936819695723,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0140031464398,-0.0314855203032,0.00893339235336,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0556987710297,-1.44068622589,9.5029592514,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936829900861,132607,1438351936829900861,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0135100577027,-0.0316519662738,0.0085369842127,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.051040340215,-1.44487667084,9.50469779968,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936841777716,132608,1438351936841777716,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014186585322,-0.0307723581791,0.00908766966313,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.051343742758,-1.44377660751,9.48339271545,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936852158295,132609,1438351936852158295,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0140590099618,-0.0309550631791,0.00958619918674,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0529304221272,-1.4263676405,9.46660614014,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936862053622,132610,1438351936862053622,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0136352954432,-0.0304423291236,0.00972845125943,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0486831367016,-1.41173279285,9.45820426941,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936872141554,132611,1438351936872141554,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0139093827456,-0.0305497832596,0.0082749966532,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0361150242388,-1.41269671917,9.46484470367,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936882149527,132612,1438351936882149527,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0139317791909,-0.0310838874429,0.00799739360809,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.037346303463,-1.42022132874,9.47149658203,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936892258127,132613,1438351936892258127,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0138308480382,-0.0309479273856,0.00830588582903,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0534344613552,-1.42753183842,9.47170257568,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936902254783,132614,1438351936902254783,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0137889496982,-0.0303684007376,0.00912744738162,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0553827732801,-1.42662012577,9.47543048859,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936912309880,132615,1438351936912309880,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0140253230929,-0.0306686386466,0.00913180131465,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0501401498914,-1.41675853729,9.47592926025,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936922511444,132616,1438351936922511444,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0141863208264,-0.0307095628232,0.00935439858586,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0371829941869,-1.42829954624,9.46422290802,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
1438351936932511358,132617,1438351936932511358,fcu,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0141358561814,-0.0313819386065,0.00846011284739,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,0.0,0.0,0.0,1.21846967915e-07,-0.0258349832147,-1.44069492817,9.46288204193,9e-08,0.0,0.0,0.0,9e-08,0.0,0.0,0.0,9e-08
